user_id,movie_id,rating
user_03589,movie_0106,4
user_06263,movie_0638,5
user_00560,movie_0583,3
user_05723,movie_0760,1
user_08946,movie_0751,5
user_08191,movie_0841,4
user_05419,movie_0256,4
user_06756,movie_0488,3
user_02407,movie_0259,3
user_07428,movie_0593,1
user_02132,movie_0895,5
user_06283,movie_0572,4
user_07026,movie_0277,3
user_01261,movie_0280,4
user_09859,movie_0544,4
user_07624,movie_0878,5
user_08138,movie_0169,4
user_02500,movie_0710,3
user_01557,movie_0608,5
user_03197,movie_0649,4
user_09535,movie_0261,5
user_04321,movie_0091,5
user_01895,movie_0186,3
user_03733,movie_0224,3
user_06544,movie_0840,2
user_04648,movie_0670,4
user_00020,movie_0285,5
user_02442,movie_0525,4
user_03360,movie_0006,3
user_06024,movie_0788,5
user_00855,movie_0342,5
user_01398,movie_0883,3
user_08715,movie_0744,4
user_09459,movie_0664,4
user_07037,movie_0733,4
user_05031,movie_0752,5
user_06317,movie_0139,5
user_05337,movie_0590,4
user_09961,movie_0985,2
user_03773,movie_0624,3
user_09732,movie_0635,4
user_03783,movie_0818,3
user_09620,movie_0144,4
user_05877,movie_0369,5
user_01336,movie_0308,4
user_02885,movie_0598,4
user_08469,movie_0565,4
user_08835,movie_0085,4
user_06151,movie_0291,4
user_06536,movie_0207,3
user_00153,movie_0099,5
user_02482,movie_0713,1
user_01139,movie_0053,4
user_00100,movie_0109,1
user_01617,movie_0804,4
user_03483,movie_0156,5
user_09380,movie_0567,5
user_00336,movie_0489,5
user_01615,movie_0224,5
user_03535,movie_0067,3
user_08448,movie_0564,4
user_02503,movie_0190,1
user_07705,movie_0392,1
user_03682,movie_0246,2
user_06981,movie_0076,4
user_04367,movie_0180,4
user_06249,movie_0293,5
user_08784,movie_0110,5
user_05553,movie_0914,4
user_01560,movie_0504,4
user_03633,movie_0050,4
user_08849,movie_0680,2
user_04299,movie_0655,5
user_03265,movie_0148,2
user_05091,movie_0299,5
user_07268,movie_0728,1
user_00377,movie_0499,4
user_09441,movie_0950,3
user_09695,movie_0029,3
user_03414,movie_0562,5
user_07082,movie_0032,3
user_07884,movie_0888,5
user_09366,movie_0386,3
user_04513,movie_0565,5
user_02068,movie_0383,1
user_07645,movie_0820,4
user_02911,movie_0907,4
user_03010,movie_0549,5
user_06899,movie_0291,1
user_01574,movie_0377,4
user_09279,movie_0675,4
user_07429,movie_0026,4
user_05746,movie_0518,4
user_06943,movie_0997,2
user_05754,movie_0295,4
user_02176,movie_0603,1
user_00597,movie_0325,4
user_06019,movie_0824,2
user_07192,movie_0330,4
user_06505,movie_0404,4
user_06899,movie_0599,4
user_01245,movie_0045,4
user_05918,movie_0626,5
user_04019,movie_0036,4
user_03295,movie_0764,4
user_07138,movie_0233,5
user_00481,movie_0880,3
user_07863,movie_0046,3
user_04352,movie_0893,3
user_04174,movie_0678,5
user_08146,movie_0110,2
user_06155,movie_0979,4
user_05160,movie_0268,4
user_06825,movie_0164,4
user_02369,movie_0305,5
user_08442,movie_0231,2
user_03688,movie_0736,4
user_03570,movie_0925,3
user_03862,movie_0726,4
user_05417,movie_0426,5
user_00530,movie_0071,3
user_07285,movie_0722,4
user_01776,movie_0535,4
user_06314,movie_0953,1
user_09351,movie_0208,5
user_01837,movie_0162,5
user_08098,movie_0368,2
user_01835,movie_0057,4
user_00991,movie_0363,3
user_03932,movie_0164,4
user_06955,movie_0159,4
user_06222,movie_0502,2
user_02250,movie_0012,4
user_01775,movie_0218,3
user_01565,movie_0146,4
user_10000,movie_0317,3
user_05126,movie_0300,4
user_05817,movie_0110,4
user_07066,movie_0329,4
user_09506,movie_0806,5
user_07191,movie_0624,4
user_03632,movie_0140,5
user_09545,movie_0679,4
user_01105,movie_0785,5
user_01292,movie_0390,4
user_01494,movie_0505,5
user_06587,movie_0867,3
user_04892,movie_0163,4
user_07984,movie_0734,3
user_00232,movie_0392,3
user_09931,movie_0508,5
user_02995,movie_0049,4
user_08801,movie_0056,1
user_06425,movie_0731,3
user_01508,movie_0778,2
user_06976,movie_0198,4
user_03828,movie_0054,1
user_01661,movie_0310,5
user_02757,movie_0058,3
user_09258,movie_0610,5
user_07556,movie_0737,4
user_01670,movie_0047,3
user_04018,movie_0663,3
user_06328,movie_0236,3
user_07312,movie_0694,1
user_08757,movie_0878,3
user_03772,movie_0061,4
user_05925,movie_0694,1
user_00515,movie_0920,4
user_09747,movie_0594,2
user_07589,movie_0621,5
user_04631,movie_0529,4
user_06110,movie_0678,4
user_06506,movie_0805,5
user_08830,movie_0948,5
user_02984,movie_0192,1
user_00200,movie_0676,3
user_00502,movie_0658,3
user_09089,movie_0197,4
user_04227,movie_0985,4
user_07222,movie_0047,3
user_08563,movie_0797,4
user_07893,movie_0828,2
user_02895,movie_0641,2
user_04217,movie_0618,1
user_02794,movie_0325,5
user_04771,movie_0431,3
user_00928,movie_0533,4
user_05196,movie_0173,4
user_06242,movie_0906,4
user_07391,movie_0125,5
user_08011,movie_0891,4
user_07456,movie_0326,5
user_06983,movie_0266,1
user_03459,movie_0267,4
user_01562,movie_0830,4
user_06964,movie_0565,2
user_04105,movie_0945,4
user_02926,movie_0541,4
user_08656,movie_0573,5
user_09463,movie_0171,4
user_01777,movie_0732,5
user_03412,movie_0339,5
user_05455,movie_0931,2
user_05452,movie_0858,3
user_01520,movie_0877,3
user_02270,movie_0506,5
user_07477,movie_0816,5
user_04267,movie_0697,2
user_04130,movie_0015,5
user_06238,movie_0311,4
user_08659,movie_0441,5
user_04546,movie_0662,3
user_05945,movie_0446,4
user_01940,movie_0655,3
user_09851,movie_0596,4
user_00581,movie_0276,5
user_08618,movie_0518,3
user_07113,movie_0320,5
user_03642,movie_0038,5
user_06855,movie_0325,4
user_03961,movie_0379,3
user_09467,movie_0874,5
user_08341,movie_0811,4
user_06961,movie_0711,4
user_06664,movie_0095,5
user_00903,movie_0161,3
user_07727,movie_0835,5
user_08954,movie_0108,5
user_08013,movie_0515,4
user_08469,movie_0582,5
user_06061,movie_0676,2
user_00327,movie_0159,4
user_04531,movie_0295,4
user_05982,movie_0200,5
user_08673,movie_0996,5
user_01041,movie_0185,4
user_01056,movie_0215,1
user_04993,movie_0267,3
user_00907,movie_0973,4
user_00860,movie_0433,4
user_09853,movie_0792,3
user_00609,movie_0669,3
user_02255,movie_0284,4
user_03379,movie_0970,5
user_01706,movie_0971,2
user_07446,movie_0404,2
user_01826,movie_0783,5
user_01075,movie_0716,3
user_09342,movie_0722,3
user_01234,movie_0907,3
user_03978,movie_0477,4
user_02949,movie_0732,5
user_03204,movie_0213,4
user_04922,movie_0743,2
user_03599,movie_0197,5
user_06577,movie_0755,4
user_08355,movie_0518,4
user_03578,movie_0253,5
user_08798,movie_0590,3
user_02793,movie_0702,3
user_08292,movie_0040,5
user_08524,movie_0563,3
user_01064,movie_0852,4
user_02691,movie_0537,2
user_01366,movie_0295,4
user_09313,movie_0519,4
user_04835,movie_0940,4
user_03916,movie_0546,4
user_03540,movie_0016,5
user_01849,movie_0478,4
user_01863,movie_0537,3
user_06349,movie_0450,1
user_00856,movie_0979,5
user_07585,movie_0889,5
user_04954,movie_0293,3
user_09484,movie_0871,4
user_09297,movie_0976,1
user_01536,movie_0831,4
user_01220,movie_0279,4
user_03255,movie_0695,5
user_07467,movie_0381,3
user_07271,movie_0213,3
user_03026,movie_0827,4
user_08605,movie_0951,4
user_06650,movie_0737,3
user_00007,movie_0986,5
user_04113,movie_0695,4
user_07840,movie_0460,4
user_04004,movie_0051,5
user_06496,movie_0483,4
user_02619,movie_0489,4
user_08750,movie_0478,2
user_08240,movie_0782,5
user_09323,movie_0497,4
user_05445,movie_0031,2
user_09611,movie_0793,3
user_05469,movie_0843,4
user_02143,movie_0188,4
user_09134,movie_0206,3
user_00941,movie_0477,5
user_07835,movie_0582,4
user_01352,movie_0334,5
user_05822,movie_0989,4
user_04084,movie_0892,4
user_00191,movie_0275,4
user_03130,movie_0675,3
user_04438,movie_0907,4
user_09605,movie_0397,3
user_02638,movie_0277,2
user_05295,movie_0772,1
user_02497,movie_0679,1
user_02574,movie_0861,5
user_08087,movie_0540,4
user_04356,movie_0977,5
user_04226,movie_0565,4
user_06292,movie_0121,5
user_05946,movie_0777,4
user_03741,movie_0832,4
user_09556,movie_0909,5
user_07981,movie_0278,3
user_02686,movie_0941,4
user_04050,movie_0833,4
user_01893,movie_0571,4
user_09732,movie_0125,3
user_05716,movie_0982,2
user_09962,movie_0154,4
user_00550,movie_0220,5
user_06041,movie_0090,3
user_03059,movie_0428,4
user_03272,movie_0844,1
user_08718,movie_0414,3
user_02935,movie_0573,3
user_01308,movie_0976,3
user_09071,movie_0933,4
user_00364,movie_0164,4
user_01463,movie_0991,2
user_08066,movie_0154,5
user_07560,movie_0769,5
user_03384,movie_0673,5
user_08214,movie_0892,4
user_06891,movie_0360,4
user_01018,movie_0221,3
user_05677,movie_0647,2
user_04562,movie_0535,4
user_04607,movie_0895,5
user_04138,movie_0486,5
user_01164,movie_0952,3
user_04842,movie_0989,3
user_01878,movie_0668,4
user_02571,movie_0360,4
user_07565,movie_0945,5
user_07225,movie_0373,3
user_00133,movie_0268,4
user_01808,movie_0869,2
user_01986,movie_0156,4
user_05784,movie_0663,5
user_06397,movie_0388,4
user_02786,movie_0867,2
user_08324,movie_0869,4
user_00452,movie_0003,5
user_09500,movie_0951,4
user_07171,movie_0075,4
user_09292,movie_0848,2
user_01361,movie_0879,4
user_07385,movie_0451,4
user_06641,movie_0811,5
user_08263,movie_0193,3
user_02083,movie_0794,4
user_04399,movie_0453,3
user_06945,movie_0282,3
user_07138,movie_0132,2
user_03188,movie_0360,3
user_04187,movie_0676,4
user_08857,movie_0016,5
user_04879,movie_0475,3
user_00052,movie_0329,5
user_04451,movie_0851,5
user_09569,movie_0579,3
user_09144,movie_0345,3
user_07712,movie_0929,5
user_01210,movie_0123,3
user_02108,movie_0227,4
user_01942,movie_0235,5
user_06879,movie_0242,4
user_09664,movie_0851,3
user_02644,movie_0864,4
user_01882,movie_0636,4
user_09562,movie_0191,4
user_04652,movie_0860,5
user_07035,movie_0120,3
user_01615,movie_0586,1
user_01512,movie_0288,4
user_05586,movie_0339,4
user_02129,movie_0350,1
user_08915,movie_0336,3
user_00908,movie_0321,3
user_08804,movie_0040,2
user_06498,movie_0629,1
user_06470,movie_0412,4
user_01467,movie_0057,4
user_07411,movie_0337,1
user_02011,movie_0757,1
user_08198,movie_0941,5
user_02319,movie_0111,3
user_07069,movie_0364,5
user_03198,movie_0316,3
user_09583,movie_0280,5
user_05627,movie_0906,3
user_08494,movie_0399,3
user_04300,movie_0209,3
user_03654,movie_0985,5
user_09513,movie_0967,4
user_01439,movie_0752,4
user_06139,movie_0765,3
user_04413,movie_0082,3
user_01772,movie_0875,4
user_05118,movie_0951,4
user_08217,movie_0882,3
user_01872,movie_0626,4
user_06573,movie_0033,5
user_01973,movie_0178,5
user_05009,movie_0108,5
user_00837,movie_0443,2
user_02248,movie_0379,2
user_02479,movie_0751,5
user_06291,movie_0553,4
user_00073,movie_0148,4
user_06136,movie_0855,4
user_09208,movie_0216,1
user_04237,movie_0565,5
user_06361,movie_0456,5
user_06065,movie_0923,4
user_07769,movie_0974,4
user_06482,movie_0162,2
user_00396,movie_0274,4
user_09481,movie_0420,4
user_05588,movie_0992,1
user_03490,movie_0106,3
user_05472,movie_0933,4
user_04660,movie_0387,2
user_02548,movie_0666,2
user_05407,movie_0609,3
user_07649,movie_0974,2
user_03366,movie_0037,2
user_01965,movie_0378,4
user_05364,movie_0066,5
user_08291,movie_0240,4
user_07377,movie_0387,2
user_02883,movie_0426,4
user_02460,movie_0923,5
user_03424,movie_0831,3
user_00607,movie_0743,5
user_02299,movie_0714,4
user_00253,movie_0966,4
user_06499,movie_0057,5
user_00081,movie_0420,2
user_02512,movie_0543,3
user_08103,movie_0771,4
user_09315,movie_0572,1
user_09396,movie_0787,4
user_06872,movie_0599,5
user_07658,movie_0090,3
user_08460,movie_0412,5
user_09112,movie_0038,5
user_07163,movie_0515,1
user_05652,movie_0666,4
user_06100,movie_0602,4
user_09483,movie_0347,2
user_06899,movie_0239,4
user_08132,movie_0806,4
user_01952,movie_0903,3
user_06478,movie_0639,3
user_08192,movie_0906,4
user_00640,movie_0654,4
user_04157,movie_0255,5
user_03340,movie_0155,5
user_03469,movie_0733,2
user_00827,movie_0941,4
user_09094,movie_0492,2
user_08166,movie_0353,3
user_04281,movie_0603,5
user_00922,movie_0368,3
user_04058,movie_0736,3
user_05631,movie_0146,5
user_00358,movie_0057,4
user_05237,movie_0850,2
user_03188,movie_0378,5
user_09037,movie_0113,5
user_07304,movie_0707,4
user_09190,movie_0873,2
user_06421,movie_0617,3
user_01380,movie_0329,4
user_03777,movie_0387,4
user_06320,movie_0187,5
user_05604,movie_0672,5
user_02534,movie_0303,3
user_01741,movie_0487,4
user_09783,movie_0057,3
user_00128,movie_0543,4
user_01568,movie_0151,3
user_07944,movie_0295,5
user_03678,movie_0364,4
user_04710,movie_0391,4
user_07416,movie_0250,5
user_00994,movie_0165,3
user_02104,movie_0090,4
user_07309,movie_0770,4
user_04747,movie_0269,2
user_06406,movie_0789,5
user_07941,movie_0391,4
user_03700,movie_0119,3
user_08231,movie_0339,4
user_09802,movie_0656,4
user_09420,movie_0863,5
user_02022,movie_0235,5
user_07169,movie_0898,4
user_03917,movie_0320,5
user_03113,movie_0164,4
user_07988,movie_0681,5
user_04623,movie_0955,3
user_05007,movie_0666,5
user_09060,movie_0096,4
user_03786,movie_0603,4
user_08907,movie_0895,5
user_07689,movie_0825,4
user_07640,movie_0445,3
user_03426,movie_0841,4
user_01681,movie_0509,1
user_01822,movie_0428,5
user_08346,movie_0569,4
user_08973,movie_0377,4
user_06622,movie_0958,5
user_00603,movie_0842,4
user_06366,movie_0367,5
user_00712,movie_0921,3
user_02291,movie_0057,4
user_04685,movie_0108,3
user_08318,movie_0574,4
user_02094,movie_0067,3
user_02514,movie_0766,5
user_00723,movie_0513,4
user_05650,movie_0862,4
user_01632,movie_0554,5
user_07140,movie_0404,2
user_00395,movie_0534,4
user_02603,movie_0385,3
user_05377,movie_0534,1
user_02751,movie_0848,4
user_02868,movie_0671,3
user_01634,movie_0749,3
user_05124,movie_0370,4
user_02093,movie_0567,4
user_04596,movie_0022,3
user_06391,movie_0900,4
user_02204,movie_0737,2
user_05320,movie_0221,3
user_04614,movie_0283,4
user_05726,movie_0299,5
user_09499,movie_0033,4
user_01068,movie_0488,5
user_05412,movie_0636,5
user_04070,movie_0723,4
user_00443,movie_0872,3
user_03900,movie_0015,5
user_07156,movie_0773,4
user_03939,movie_0758,3
user_07922,movie_0036,3
user_06191,movie_0541,2
user_00490,movie_0287,4
user_09248,movie_0713,5
user_02676,movie_0805,2
user_05725,movie_0317,3
user_05925,movie_0192,5
user_06733,movie_0246,2
user_06090,movie_0522,5
user_05572,movie_0597,2
user_06818,movie_0323,3
user_05663,movie_0908,4
user_04882,movie_0762,3
user_07261,movie_0609,4
user_08996,movie_0285,5
user_04636,movie_0812,1
user_03706,movie_0915,5
user_01408,movie_0389,5
user_07619,movie_0596,5
user_06108,movie_0616,3
user_04599,movie_0249,3
user_01801,movie_0192,5
user_06661,movie_0642,5
user_05993,movie_0748,3
user_09389,movie_0487,1
user_02659,movie_0584,5
user_09192,movie_0286,4
user_08440,movie_0811,2
user_04018,movie_0517,5
user_05599,movie_0535,5
user_03127,movie_0027,5
user_06781,movie_0777,4
user_01649,movie_0685,2
user_03208,movie_0721,5
user_03116,movie_0017,4
user_02215,movie_0286,3
user_07720,movie_0675,3
user_05331,movie_0094,5
user_07371,movie_0827,4
user_03233,movie_0838,4
user_06218,movie_0415,4
user_01089,movie_0790,1
user_02062,movie_0704,2
user_07075,movie_0379,3
user_06082,movie_0952,3
user_07065,movie_0288,1
user_04759,movie_0368,3
user_03891,movie_0950,4
user_01968,movie_0767,4
user_06194,movie_0715,4
user_07719,movie_0016,3
user_01852,movie_0578,5
user_05336,movie_0844,4
user_08546,movie_0006,4
user_01444,movie_0215,2
user_03107,movie_0010,5
user_01187,movie_0692,2
user_03059,movie_0140,3
user_09822,movie_0402,3
user_00211,movie_0252,4
user_02601,movie_0822,3
user_06581,movie_0710,4
user_06212,movie_0329,4
user_09018,movie_0562,4
user_01474,movie_0945,3
user_04446,movie_0494,4
user_04549,movie_0926,4
user_05563,movie_0795,4
user_04626,movie_0416,5
user_08946,movie_0718,5
user_09811,movie_0552,3
user_09794,movie_0080,5
user_02111,movie_0405,3
user_09372,movie_0643,1
user_09104,movie_0262,2
user_04529,movie_0057,3
user_01889,movie_0015,5
user_06063,movie_0284,5
user_07772,movie_0875,5
user_00130,movie_0660,5
user_02383,movie_0700,3
user_03112,movie_0008,3
user_01356,movie_0843,4
user_05691,movie_0857,3
user_08307,movie_0720,4
user_02223,movie_0389,1
user_00952,movie_0616,4
user_02206,movie_0481,4
user_02278,movie_0954,1
user_05150,movie_0540,4
user_04785,movie_0303,3
user_04425,movie_0274,4
user_00987,movie_0040,3
user_03466,movie_0434,5
user_00647,movie_0738,4
user_05013,movie_0950,5
user_04855,movie_0017,2
user_06976,movie_0782,4
user_03175,movie_0475,4
user_03916,movie_0771,5
user_03476,movie_0200,3
user_02067,movie_0935,4
user_03190,movie_0055,3
user_08533,movie_0336,3
user_04712,movie_0362,2
user_02554,movie_0364,5
user_09652,movie_0870,3
user_05701,movie_0071,4
user_01672,movie_0695,3
user_00452,movie_0979,4
user_00213,movie_0156,1
user_01739,movie_0963,2
user_06598,movie_0024,5
user_04252,movie_0571,1
user_05509,movie_0621,4
user_04149,movie_0383,3
user_02221,movie_0503,5
user_08909,movie_0431,4
user_01106,movie_0503,4
user_02284,movie_0341,4
user_02715,movie_0586,5
user_00490,movie_0575,4
user_03203,movie_0715,4
user_04257,movie_0251,5
user_05132,movie_0235,3
user_04458,movie_0319,3
user_06027,movie_0201,2
user_06979,movie_0794,3
user_06731,movie_0824,5
user_03131,movie_0454,3
user_03400,movie_0956,5
user_00071,movie_0920,5
user_08754,movie_0911,4
user_03306,movie_0958,4
user_09796,movie_0530,3
user_08259,movie_0439,4
user_06648,movie_0527,4
user_07167,movie_0361,3
user_03591,movie_0481,4
user_02254,movie_0253,4
user_03421,movie_0254,1
user_04933,movie_0371,4
user_07673,movie_0732,5
user_09970,movie_0114,5
user_07986,movie_0790,4
user_07194,movie_0390,2
user_04662,movie_0421,5
user_05216,movie_0409,4
user_00716,movie_0018,4
user_09346,movie_0105,5
user_06626,movie_0713,4
user_00620,movie_0308,5
user_05086,movie_0178,4
user_02043,movie_0631,3
user_02050,movie_0055,3
user_04523,movie_0587,1
user_01789,movie_0261,3
user_05224,movie_0642,4
user_04798,movie_0848,1
user_08700,movie_0812,5
user_02329,movie_0387,5
user_01507,movie_0145,4
user_04898,movie_0129,4
user_07587,movie_0945,4
user_09785,movie_0745,4
user_04683,movie_0682,4
user_06740,movie_0685,3
user_05426,movie_0269,5
user_04753,movie_0564,4
user_03145,movie_0604,4
user_06474,movie_0276,4
user_01908,movie_0691,5
user_09214,movie_0092,4
user_08151,movie_0671,2
user_00353,movie_0767,3
user_05620,movie_0394,4
user_06632,movie_0793,3
user_04424,movie_0115,4
user_03839,movie_0794,5
user_03215,movie_0497,4
user_05499,movie_0171,4
user_02437,movie_0748,3
user_05407,movie_0304,2
user_07340,movie_0214,3
user_00967,movie_0146,5
user_07575,movie_0546,4
user_00967,movie_0979,4
user_04399,movie_0474,4
user_01095,movie_0315,3
user_09984,movie_0183,4
user_05187,movie_0214,4
user_07941,movie_0209,4
user_03987,movie_0780,3
user_07109,movie_0617,5
user_06919,movie_0857,4
user_07957,movie_0987,3
user_03588,movie_0588,4
user_09243,movie_0165,4
user_09444,movie_0968,5
user_09883,movie_0553,4
user_03151,movie_0119,5
user_02479,movie_0688,4
user_09369,movie_0832,1
user_05468,movie_0382,5
user_07697,movie_0505,2
user_08889,movie_0583,5
user_06251,movie_0823,4
user_01932,movie_0861,1
user_01944,movie_0286,3
user_06113,movie_0423,4
user_00389,movie_0594,4
user_09063,movie_0793,4
user_03131,movie_0815,4
user_05899,movie_0832,3
user_05896,movie_0187,4
user_06562,movie_0980,3
user_03644,movie_0329,4
user_00485,movie_0476,3
user_06941,movie_0953,4
user_04598,movie_0540,5
user_05957,movie_0364,2
user_01475,movie_0080,4
user_09027,movie_0306,4
user_09730,movie_0982,2
user_09626,movie_0335,5
user_00661,movie_0726,5
user_03472,movie_0343,4
user_07874,movie_0779,4
user_00653,movie_0418,5
user_04004,movie_0922,2
user_01162,movie_0337,5
user_04864,movie_0826,5
user_07733,movie_0049,4
user_05068,movie_0718,5
user_04389,movie_0070,1
user_09369,movie_0554,4
user_06846,movie_0032,5
user_09616,movie_0591,5
user_01718,movie_0612,5
user_03632,movie_0782,4
user_08703,movie_0651,3
user_07501,movie_0431,5
user_06010,movie_0161,4
user_09590,movie_0564,2
user_08533,movie_0151,4
user_07464,movie_0757,3
user_08494,movie_0259,2
user_08064,movie_0103,5
user_05902,movie_0919,3
user_03831,movie_0037,2
user_04559,movie_0954,2
user_05894,movie_0291,2
user_07292,movie_0236,4
user_08974,movie_0910,2
user_07797,movie_0550,3
user_00390,movie_0586,4
user_04467,movie_0916,3
user_05521,movie_0998,4
user_08190,movie_0136,4
user_07829,movie_0162,2
user_09777,movie_0452,5
user_02582,movie_0842,3
user_09333,movie_0175,5
user_02561,movie_0105,5
user_05159,movie_0044,5
user_01765,movie_0116,3
user_05398,movie_0250,4
user_02090,movie_0819,4
user_02690,movie_0611,3
user_01007,movie_0689,5
user_02937,movie_0525,4
user_06877,movie_0795,4
user_05530,movie_0676,5
user_07142,movie_0897,5
user_00662,movie_0473,5
user_05572,movie_0635,2
user_04422,movie_0412,5
user_06321,movie_0119,3
user_06835,movie_0205,4
user_05023,movie_0279,5
user_03326,movie_0627,4
user_02477,movie_0161,4
user_09296,movie_0393,4
user_04105,movie_0452,5
user_05416,movie_0400,4
user_01421,movie_0968,3
user_03116,movie_0919,4
user_02113,movie_0831,3
user_08295,movie_0442,3
user_08704,movie_0483,4
user_04962,movie_0356,5
user_05466,movie_0974,5
user_04802,movie_0269,3
user_02816,movie_0153,4
user_01636,movie_0798,5
user_09970,movie_0591,4
user_03053,movie_0366,5
user_03603,movie_0287,3
user_04043,movie_0250,2
user_04125,movie_0824,3
user_02689,movie_0458,4
user_02933,movie_0906,4
user_05763,movie_0590,5
user_01521,movie_0537,5
user_09714,movie_0351,5
user_06678,movie_0871,4
user_03591,movie_0199,2
user_03390,movie_0434,4
user_02180,movie_0607,4
user_02511,movie_0063,3
user_07507,movie_0756,4
user_06823,movie_0006,4
user_01946,movie_0109,5
user_01875,movie_0443,3
user_04549,movie_0148,3
user_02181,movie_0166,2
user_05303,movie_0880,5
user_08400,movie_0951,5
user_02658,movie_0740,5
user_05137,movie_0539,5
user_02464,movie_0910,1
user_06645,movie_0440,3
user_09441,movie_0595,4
user_08563,movie_0349,3
user_06537,movie_0872,2
user_00944,movie_0178,3
user_05751,movie_0297,2
user_06723,movie_0899,3
user_03806,movie_0053,4
user_06596,movie_0199,3
user_09530,movie_1000,4
user_08960,movie_0802,2
user_08352,movie_0087,5
user_03467,movie_0809,3
user_04564,movie_0632,4
user_04127,movie_0255,4
user_03220,movie_0193,5
user_09549,movie_0817,4
user_05580,movie_0344,4
user_00658,movie_0440,4
user_03817,movie_0295,3
user_09501,movie_0136,3
user_02467,movie_0445,3
user_05099,movie_0043,5
user_04777,movie_0031,3
user_02682,movie_0699,4
user_09340,movie_0057,3
user_01085,movie_0022,4
user_02619,movie_0797,4
user_03707,movie_0169,4
user_04735,movie_0178,3
user_07317,movie_0742,5
user_03196,movie_0794,2
user_06068,movie_0814,4
user_09678,movie_0727,3
user_04748,movie_0449,5
user_09950,movie_0571,3
user_01349,movie_0623,2
user_08521,movie_0319,3
user_09879,movie_0792,4
user_07125,movie_0048,2
user_09885,movie_0298,3
user_05206,movie_0337,3
user_08342,movie_0999,2
user_06096,movie_0550,3
user_07940,movie_0930,3
user_01054,movie_0801,4
user_09333,movie_0922,4
user_03162,movie_0416,5
user_02428,movie_0476,4
user_05726,movie_0890,4
user_06102,movie_0406,4
user_06311,movie_0832,4
user_05838,movie_0030,4
user_01235,movie_0248,4
user_07258,movie_0855,3
user_04016,movie_0588,4
user_01140,movie_0622,5
user_00800,movie_0369,1
user_00644,movie_0027,5
user_05112,movie_0693,3
user_09531,movie_0580,4
user_07766,movie_0578,3
user_09651,movie_0496,5
user_07666,movie_0696,5
user_07299,movie_0292,5
user_09567,movie_0125,5
user_01711,movie_0437,2
user_05595,movie_0068,1
user_09570,movie_0164,2
user_04593,movie_0738,5
user_08799,movie_0754,5
user_05489,movie_0598,3
user_00523,movie_0515,4
user_00989,movie_0377,4
user_00832,movie_0494,4
user_07314,movie_0209,4
user_00996,movie_0716,4
user_05859,movie_0327,5
user_06469,movie_0445,5
user_08082,movie_0769,4
user_09119,movie_0347,5
user_05386,movie_0045,3
user_00877,movie_0079,4
user_07156,movie_0085,3
user_05748,movie_0007,4
user_01411,movie_0656,4
user_00438,movie_0503,4
user_08822,movie_0314,5
user_01575,movie_0653,3
user_02787,movie_0214,3
user_09411,movie_0481,4
user_01617,movie_0357,4
user_08807,movie_0220,2
user_05337,movie_0480,5
user_00474,movie_0808,2
user_00017,movie_0979,4
user_09710,movie_0806,5
user_06140,movie_0681,3
user_00644,movie_0370,3
user_00021,movie_0410,3
user_02175,movie_0664,2
user_06501,movie_0905,3
user_05681,movie_0610,3
user_07771,movie_0645,3
user_09243,movie_0241,4
user_09487,movie_1000,5
user_02922,movie_0804,5
user_08925,movie_0341,1
user_05235,movie_0344,5
user_09792,movie_0541,1
user_08910,movie_0265,2
user_01728,movie_0604,4
user_01402,movie_0629,4
user_01336,movie_0631,5
user_09601,movie_0218,4
user_06903,movie_0711,4
user_04509,movie_0594,4
user_08333,movie_0259,3
user_00285,movie_0850,4
user_04252,movie_0542,3
user_09842,movie_0822,2
user_02336,movie_0685,2
user_00537,movie_0330,4
user_07883,movie_0268,4
user_06167,movie_0890,2
user_00581,movie_0253,5
user_03547,movie_0442,4
user_04872,movie_0312,5
user_06489,movie_0800,3
user_08511,movie_0974,4
user_06746,movie_0054,4
user_04567,movie_0762,3
user_05884,movie_0113,5
user_01846,movie_0756,3
user_09004,movie_0583,5
user_00550,movie_0894,4
user_03187,movie_0340,3
user_01498,movie_0765,5
user_08395,movie_0461,5
user_09778,movie_0821,3
user_05781,movie_0916,4
user_02064,movie_0375,2
user_09523,movie_0782,5
user_02023,movie_0182,2
user_00866,movie_0799,5
user_03440,movie_0783,3
user_08365,movie_0915,3
user_04780,movie_0403,4
user_02796,movie_0743,4
user_07094,movie_0743,5
user_00332,movie_0513,4
user_04255,movie_0374,4
user_03332,movie_0938,4
user_07224,movie_0249,3
user_08018,movie_0463,4
user_00599,movie_0227,3
user_09964,movie_0516,5
user_09719,movie_0276,5
user_06794,movie_0121,2
user_01373,movie_0917,4
user_09642,movie_0934,3
user_02188,movie_0204,2
user_01761,movie_0405,4
user_06898,movie_0586,5
user_06688,movie_0537,1
user_07092,movie_0831,5
user_08112,movie_0633,4
user_06662,movie_0508,4
user_03214,movie_0478,3
user_00457,movie_0560,3
user_02865,movie_0034,4
user_08236,movie_0529,4
user_07296,movie_0256,4
user_08233,movie_0654,3
user_09554,movie_0380,2
user_07426,movie_0248,3
user_03883,movie_0385,4
user_07945,movie_0230,4
user_04764,movie_0603,4
user_09504,movie_0419,5
user_00937,movie_0875,3
user_09932,movie_0843,5
user_06032,movie_0702,4
user_09677,movie_0503,5
user_03277,movie_0401,4
user_04149,movie_0545,5
user_07621,movie_0786,2
user_09970,movie_0445,1
